"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA1.13_AD1.13_DA0_DD1.13_epoch1651144352","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A10_D0_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A7.5_D2.5_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A5_D5_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A2.5_D7.5_AA0_AD0_DA0_DD0_epoch1651155913","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D10_AA0_AD0_DA0_DD0_epoch1651173856","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA3.4_AD0_DA0_DD0_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA0_AD3.4_DA0_DD0_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA0_AD0_DA0_DD3.4_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA1.13_AD1.13_DA0_DD1.13_epoch1651183589"
"sample_267",122.607219895309,141.3459557337,245.240570868564,-268.257912265336,94.7894435406771,38.0165170259342,59.9946972948819,-91.7568988999247,102.64002737948,-163.828000670507
"sample_386",137.259576137601,-241.238321598089,-228.805096545905,-100.819207899394,-77.3624787298017,524.768749339828,-113.367510828731,126.014911878834,-216.634765971141,-4.7938164441201
"sample_347",147.390571659425,201.181507164017,71.6434106131584,-33.6724121939766,-102.515247869111,155.516196254916,-46.5619017533791,-73.2497448370734,-135.366033632366,-24.8098850024801
"sample_329",138.682812869768,-313.992466657342,66.4555300369513,-104.927714451646,-87.9417754967328,10.9090445767625,-18.8869050978928,166.606266983194,-12.7170936036509,-124.266424191394
"sample_59",72.6633628233321,-173.814148287415,-123.425340185711,-63.2565652099521,36.140779403855,-4.46560565289391,-280.595888178841,-17.6160333457867,-46.2571704985676,-38.591025114305
"sample_580",201.034309000949,-383.793124664695,-252.045957473192,-106.297911239362,182.952328386809,-478.643071070342,-60.6790283452463,138.934744151716,22.8479814885253,-77.1859084919232
"sample_709",82.2624575269111,-484.712737708392,-112.068299679525,-183.207668217616,103.754484414275,350.278806356126,42.8701893940159,77.042527097058,82.1371806149172,-76.3778463671766
"sample_620",331.378477749875,-559.730111682264,33.0020772251105,-0.826909556970973,20.4935271263529,122.913343609823,36.4291199585769,112.679410099249,-204.03668538751,-100.997191480876
"sample_421",176.774704051851,-120.526130607864,-166.332782902641,-205.000428664672,-235.06470520718,-68.7290002806307,-57.1935736418568,156.023257297574,9.28326292264717,-161.513345649997
"sample_402",212.964276825426,-233.688870296138,187.292958454755,-260.505989385832,-388.146243135137,314.555696804641,55.6573856705812,64.0894153609887,6.97500270020532,-118.898523825871
"sample_432",200.694863661316,-143.644368403227,134.854396213549,-396.315946460257,217.002354935189,-214.968881238813,-106.488991669543,-52.2446282368562,37.3953372659643,-67.3825268272132
"sample_406",-6.3423942684307,-159.059565628221,-66.4131306518728,-55.8537571294228,320.085321253093,-367.690834369874,-85.5114982852025,152.000410557143,61.1228669064047,-163.043492153476
"sample_224",89.6383717098454,-174.719331438654,-28.3003911658026,-222.674977700216,-34.4371596708342,-68.2649001143789,-205.133960319704,-62.073991499542,19.8922933866559,63.570704394303
"sample_264",72.4965920743235,119.53015807073,57.2595545725405,-354.242082048488,-11.8137776626176,17.1573069980499,-97.9052008649953,-34.5579940478304,135.592777048738,-76.1420440523154
"sample_874",49.7572737180392,-288.79066081632,175.437883093721,-338.56373027556,310.384866857335,-168.181031046932,-59.2575066110861,-106.618554503138,-114.091249312636,-56.8714839670807
"sample_945",113.027329734448,-359.396269153679,-119.20603304465,-430.157823705344,-116.42103489963,-11.02474483633,75.2445784399499,-14.1226380259892,89.8631582429409,-95.9649101515654
"sample_110",137.461790649279,-299.416625879157,-131.018643655268,-632.293818335197,128.867976229026,45.6903865719099,142.325506859811,99.379818495622,61.6582726987316,-22.8937461031396
"sample_512",15.109039725251,-535.746878170271,54.1494681741693,-311.251323370436,177.207664758858,92.4787259867877,218.081442290868,70.6522346955106,63.4575309420376,-119.950908741558
"sample_289",232.048132016696,1.98136267187682,-124.353903863292,-285.951107287524,170.652806894105,111.304212891335,19.3838391437839,44.3155086802276,-44.7276219289564,88.3598470038863
"sample_514",103.313849391102,-282.393543723885,265.014810990484,-158.383777617971,55.0031221939067,-133.794075451045,10.2688840557114,-44.6266529942873,49.4150371010043,-106.336732173895
"sample_291",161.312702726474,-250.047657613375,-71.0388112710639,-394.640392093477,48.9576670340952,-35.5500294099544,31.7998464118438,-76.6317573184558,44.3952401781578,-43.4775231435878
"sample_287",170.902973774841,-509.715558607331,113.824232586588,-280.293217806246,65.0235990281854,-162.944666680916,11.4814314896062,-74.9069627351371,-20.1869015088123,-52.9027031188416
"sample_358",67.5897265586831,-408.345899466021,-211.047623100077,86.243485283196,-105.0251020718,-34.1813433807693,-83.3184900065556,86.6925244387762,-8.38864268106528,-197.114703275823
"sample_640",150.115769670664,-92.0846547451879,306.996805249639,-118.392367200821,-24.001018633419,-126.420468922106,138.342027768333,-189.606933303531,-189.217881724144,-58.6544368855429
"sample_637",116.642252045168,-643.766379079414,-81.3693422851343,-210.000850487296,-145.922236411365,-43.6871503938162,289.178384453724,-96.6264134957956,0.144382012701406,-36.5193057271375
"sample_626",3.60527163131689,-473.8127819443,-66.6706424218694,-260.543058737659,-226.286630265976,-3.86864220876075,91.3079337173827,42.8428602661463,-36.3862454584957,-131.619993173479
"sample_707",4.47324490834564,-512.922178046948,158.097367177852,-189.58481782463,22.9912403680044,-230.811939832056,9.09449438387797,10.3645445895734,125.075474454195,-292.914952272381
"sample_153",2.03080461433624,58.885196966898,-131.385281053469,135.600917117072,139.071779283717,248.140283314328,60.1089819063601,-143.322277721194,-227.539382958438,-85.1130110636725
"sample_270",242.195112070574,-354.814667549484,0.056021981683223,-101.672425963409,196.488102398948,-60.2299414717048,204.491393706523,-53.3361931473281,-189.813541449421,-11.6016567399062
"sample_125",220.613077459019,-368.432936732006,-16.6415899707914,-68.4151562015778,27.6635175361175,163.891801620481,119.151899199823,16.4429052254976,-96.7441540624802,45.8137480372298
"sample_284",275.308912227678,-423.985579293537,99.7225187325893,-346.395427956065,-57.9659367498354,-59.2481475663415,206.17876158553,-21.3020371176144,115.370554200727,-101.685043881514
"sample_322",86.5081674446436,-657.055225124341,78.6401630524021,-227.869994902431,-10.1960006841874,-173.463763733476,138.313932094,-14.3668607482918,56.0343081355951,-133.266900119514
"sample_305",186.260022631951,-457.90356527851,180.530358155772,-141.201060160363,88.795776226841,-270.03586022496,129.056025985465,0.0483932265186979,70.7073418379453,18.2819678710288
"sample_462",237.812863048236,-351.659395432016,32.6759263610645,-350.727257326973,56.1089712352819,-81.8375510407005,-91.4123082741226,45.4982697658324,67.2474054412843,85.1100920773857
"sample_116",162.790903039786,-448.436394631075,268.59538364475,-96.1090407772539,121.142256981456,238.282108373463,97.9840476346507,-15.0665495997402,-136.331014589552,-205.893912851023
"sample_826",234.816344433309,-376.657635755796,-97.1007301362168,-156.325326200673,-47.2588779531966,73.2932253631869,-81.6507967320613,165.649354699166,119.871695527075,-63.195509135013
"sample_803",146.545575284707,108.30787129947,23.5135215887354,-217.320335611336,36.990648401343,-263.405738186891,-17.7984390895709,218.207921728454,55.944704111578,-112.957290842451
"sample_324",218.869105109639,-64.2188362727651,-52.4242139368568,-326.390364894917,62.0656477213664,-0.855258818214566,32.7992424081229,-6.63056921104916,-22.4015693222449,-196.000135714175
"sample_279",171.004368728411,-260.17768557578,38.5852281321642,-104.08686785509,175.129479038021,-256.4384546558,35.1660319165237,-12.730259126488,-101.277552857408,13.1352022085054
"sample_736",228.820125153424,-217.48933844723,-348.834320002296,-318.219819998288,146.130901931394,-421.817864201742,-133.532244016418,75.6298328074191,-32.7929977028951,-66.2202073108283
"sample_828",87.3816147576292,-404.282625385932,-69.769093740753,-106.69080807667,151.532847648936,66.0743512499274,186.068170160616,51.9613059877616,-32.9267158736193,-211.548016753895
"sample_936",207.414489758512,-115.39052059397,-156.72498240741,-155.556374788793,186.356077768392,252.019108170845,14.0602353883462,10.3590891284503,12.1519575409216,-99.428926307002
"sample_532",112.152076146881,-149.012656387515,-230.403593716733,-209.627575278143,-2.73794013315021,116.578912071978,-156.220431229743,-233.094408065361,-38.8171998527228,-129.80871135367
"sample_923",10.39252793795,-483.194562750113,-185.172331548745,-250.60389797373,32.5283240202291,-304.956461438347,53.0345484965851,-10.6194771847169,-63.4059033610238,-154.711152293129
"sample_369",170.861811142544,-75.1802454183708,-557.290814872892,-291.260106968625,76.143982902076,197.152389301335,29.0140661561476,-92.4503386083861,-135.37068292438,-112.783840905043
"sample_179",16.7757866522218,-283.873303789246,12.5966423509184,-232.833179304956,226.160524446845,51.3350823132044,-36.3840372310385,25.3988958470182,-133.42286894766,-264.611271163311
"sample_610",94.5316384092605,-402.160465070355,-90.3069946130039,-315.49000345824,275.755581510757,-306.774919950501,-177.118544815276,-103.830259778524,-162.486406435909,-95.0699968560813
"sample_298",35.2363939332901,-412.203836615996,153.415999322401,-135.741556162147,61.1519306226589,321.352948621181,-142.066263796576,-166.540560981997,-159.186666921994,71.5440679082651
"sample_299",33.8341743269913,-245.640650003512,-157.196999002367,-181.917566836533,23.5696112063382,173.693392437972,9.60644387835117,-48.4074307057975,-110.872651140615,-216.420457928549
"sample_202",140.968960336655,-13.7677231783314,-258.945674648527,-147.959043368898,213.755708752916,-169.106838242617,56.5755186817104,13.682662008231,17.5877680057471,-150.242585564768
"sample_188",241.023194061577,-553.721669243195,-245.688002851607,-194.227907690457,-33.701496163553,47.4759279336457,-100.427516312625,-58.4361661349857,-29.2131292791727,11.4184064364053
"sample_313",50.172737027154,-443.97779315488,-226.492737532955,-160.396933986731,10.3318867204395,-213.043894048973,-114.614638896344,-40.5067181841709,81.367549286614,-142.397449648961
"sample_991",124.865613634842,-244.490629943776,-223.133468910141,-86.8798228901289,72.6776528692789,150.01846671085,70.3968116156475,93.6367723875468,120.711830887087,72.1872598291613
"sample_673",-64.8513567833551,-42.0077932988565,23.8628664302552,-231.127703808046,28.0233819478782,-273.337317160172,-52.8671403713594,209.564926025668,30.1768366644848,-50.4082435835151
"sample_119",191.277800168056,-622.592230931013,-369.052729713334,-49.8092121020681,118.574818786033,-141.91274066716,29.8890765716632,-159.132572154451,-25.9452289825121,-39.0599736865151
"sample_248",39.4426235836558,41.7559086974054,-338.815658775481,-401.430254519851,10.8642947792853,94.5304107588854,23.4525885249546,-58.7414539776778,-172.002637106392,-85.8192575499991
"sample_303",118.713461936611,-481.916445867953,-69.2152177320837,-293.951483388726,-28.1978009003452,-37.3419456646972,-41.2731339125874,-1.63826368080691,-192.405014073902,-31.8638375592924
"sample_207",133.768058660863,-846.781423877104,181.751446376919,-105.833235751426,-46.9746596300306,-69.1814749496807,-179.749523014322,154.264316902586,-127.560011219164,-163.482257112338
"sample_84",182.258609650461,-296.696298346393,228.223013020024,-520.242696461394,55.2470284114102,51.5894000193961,25.6228040399923,78.4257414069753,-65.711957654586,-123.769007894958
"sample_573",132.354584535861,-111.405137043745,-284.037345445997,-382.80596935783,-184.500068376397,-127.386994159488,-125.791976829546,-27.895283276789,-137.882026505394,-161.131981483492
"sample_150",226.883774999871,-372.932408004143,113.149295960745,-233.284412549397,-134.93941583826,-206.611993993537,109.330920457593,-66.4586087730957,-140.318030448495,-197.146723974313
"sample_928",131.985010702173,-365.496171334709,-182.705340628723,-97.8708805223857,21.2791601949711,-144.31596294163,46.7496309889126,-56.5684942345119,-344.585034106117,-4.45642084480511
"sample_383",246.796654619208,18.1609133642915,-204.022784126404,13.4364385297553,242.355324312741,74.3566092584011,4.9432608808707,72.0420046186831,-155.257259143233,-183.444517190817
"sample_206",160.423116400045,5.41230502668446,-180.558122387784,47.8797753417941,117.296843295661,-159.057198517954,-167.460719216371,-336.609667528693,71.8260401046677,-55.8696213766045
"sample_266",-91.4200664049259,-296.313567455521,-31.9632062346113,-391.137372911237,223.526798574536,177.416745072629,-51.6598446229148,25.2523963613548,51.4891018111151,-46.4193214869394
"sample_85",92.6674039484776,-40.7590992826863,-138.048303446736,10.2654650621919,145.673486415528,-36.2994864526751,-56.7628606092397,-130.730907923661,-15.3076346890019,-130.197459883509
"sample_292",122.64981539983,-395.849625875757,-115.08594082174,-305.597731821406,136.43492321645,-130.322021078772,-60.0467338179698,-171.968336459009,-103.04531970289,-289.956578190214
"sample_518",112.654319071112,-336.507601704369,-195.026243127274,-139.943173713391,260.011764425231,-99.8078314904052,-143.459307971332,-194.594665669986,4.08625562681823,-13.5740828868706
"sample_16",18.0693226376749,-374.83656706434,215.127032507127,-31.170799981226,352.313979399354,96.3382998613249,-184.884862029803,-76.3585801104553,10.0910248451056,60.1732634023426
"sample_146",202.560811347064,-110.922980257406,-167.103714212058,-125.025475825101,-82.6525063808043,-211.07935872927,-165.535452220795,1.72299556309797,-161.94685066319,-164.057994117815
"sample_853",98.3696003656298,-74.5617942112722,65.8232198362678,-229.446486681015,-27.727413991149,-131.538158433489,-155.401397836504,-126.676938426043,-83.1896639218334,-127.195813382069
"sample_197",41.8319833008064,-177.491438032581,-114.227294345721,-324.816149562521,-163.634810788052,102.925642445851,-173.405017283888,-38.2015762754235,81.3173376405899,-130.641466838793
"sample_198",113.431699741617,75.5364865841146,-56.1696607584536,-256.136629119997,80.2994181278308,-230.023409614525,-288.562598090742,-26.2996783500195,-29.5490762466198,-148.59876672159
"sample_193",46.9723052027528,-244.500905664963,215.638871034866,-107.529504707751,24.7588982867912,-222.463023657895,-170.052697917644,-51.1510930452947,10.8726715892467,-91.0498074051201
"sample_186",30.7343165891586,-224.787263202175,-48.2436609739604,-370.978664796994,-145.5031419805,168.086839991,-24.4026043875697,-63.5042442229276,-36.8626144475406,-255.19113992103
"sample_192",116.33554710914,-252.395723094077,-197.091086669859,-305.861079241624,67.1350336615449,65.2884754510305,-79.1085980979811,0.709106813183916,149.047914313539,-67.1813629491246
"sample_241",121.223683488711,-483.298356271296,-521.368715402485,-181.414525719792,159.790846412961,141.444131001153,-166.251879563432,32.6657901033137,203.042657357742,-43.4610516152151
"sample_237",81.3201633591815,-117.691448569351,-110.978875261182,-386.273967259234,253.210909790516,301.282959867804,-179.684423156604,-38.9535747506216,103.294211576313,-155.101788477874
"sample_766",4.62958950629543,-122.965557198289,77.8996651269743,-317.845208081453,217.607590277803,-59.3924265155131,-66.3556901750257,-132.226364731379,-175.269978956282,109.006050069868
"sample_823",156.353654631885,79.2376162360893,-51.8583835343062,-112.972530493312,35.5906028336963,-128.921424697316,21.9714124663867,77.9860577600181,99.9727784571555,-33.5628732546452
"sample_233",172.535051236269,-271.716143107392,135.967780585621,-245.976300128203,82.7897950100099,-400.306930717009,26.4631868349579,-125.121488302919,3.83029035455016,-90.7335341354171
"sample_94",173.490819913311,-292.960901125399,-28.2676238737038,-90.1722307092849,72.2536675267568,-196.830347881518,5.7500819451972,-94.8470525819558,34.5584000113709,-203.496395694027
"sample_90",293.241918824931,-460.935852544336,-78.9271705551593,-52.2713386836168,361.035740726562,-266.18920709594,-5.28890670736861,-112.423342680209,118.5288236498,-39.5738717326213
"sample_330",157.998927781378,-192.004197014015,2.99602872246696,-251.823158918936,-192.685376293308,190.874411592726,196.439968752573,-144.065347450433,19.9474137966118,40.3630863787395
"sample_355",145.770207195656,-328.10313509156,-3.9992451947637,-229.796971645419,251.220691528525,-136.640716848458,124.221010543091,93.6278199610892,-39.197198205981,-148.813214835107
