"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A100_D0_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A75_D25_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A50_D50_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A25_D75_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D100_AA0_AD0_DA0_DD0_epoch1649240989","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA34_AD0_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD34_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA34_DD0_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA0_DD34_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA8.5_AD8.5_DA8.5_DD8.5_epoch1649246514"
"sample_521",2934.38727906454,1934.22679250451,-2992.89920793646,-428.707975103844,98.4517996957167,1091.38879439495,182.133821244544,-868.2429503233,-2641.99257424672,965.624929615993
"sample_97",-1885.71633678554,1522.53162506191,787.084945302432,-2865.61049229834,2329.20622738234,2017.74961813421,-363.70704496112,1765.31112956758,-1548.33518447085,2149.10556005565
"sample_321",609.672739025631,-3705.79210413657,2345.73780944214,-905.594704379091,-797.632291391733,1433.97318050824,-311.026142804231,657.121481336747,1562.37438921994,1379.26509087477
"sample_277",1666.6657677435,744.239618806149,155.796803134899,1825.18104148872,-3028.09708819909,1519.22267251573,-221.648809134858,2218.25998931559,-240.768239138923,894.612050393993
"sample_319",-1290.06896046381,1270.42500894187,222.397273483097,29.5670162170829,-345.27197297282,109.200015564784,-407.131156326918,132.831495409486,-502.110095947087,3161.28688930318
"sample_344",-2332.82345822479,-829.053985250564,1256.01578490973,2350.8297338468,321.024235201103,987.868297826774,-90.293513015207,-428.950675682193,36.9087445902835,2485.40461298533
"sample_661",-39.8905555705196,-1782.34280959674,-2063.85631491514,-848.338171893673,-258.76296716778,-66.7024885467903,820.426246771648,-2139.25301611396,1483.20712344606,427.873505167354
"sample_64",4739.03174736726,698.779551826943,-377.251578492881,1139.67688253703,-2577.91419581204,122.495770174237,990.520456324769,-1277.99250146975,1487.67569110292,734.948169026047
"sample_520",1182.80941318304,305.492657865994,1212.65867368421,-613.009067838389,1448.24682755785,-2.72932112942823,-1020.29953633624,-752.582093467135,422.672582616719,-97.2935222106546
"sample_615",1803.71934760749,-640.033707250613,1766.50210156603,453.69844980338,-2424.23724665268,526.55135136593,-222.966441075737,666.332113715286,-1027.50271103248,358.990034721451
"sample_749",790.105196711893,-1028.87158803383,1395.15832819816,-1507.7137640371,-570.082856728662,874.022707349225,321.995379406765,1165.24303764147,-139.327373292586,2049.1935486886
"sample_343",-1512.98496121005,3004.72954438164,1044.05592687501,-1037.38032023567,-933.379208726006,906.798023273743,798.811840023491,-720.65549960407,1282.13584041201,595.11568098146
"sample_664",793.317677318908,555.004769783929,-2179.0498222946,-1938.75907485633,177.928005112788,-1856.68020060333,128.137061702775,686.523795721192,783.275512763108,-2.35500496490971
"sample_915",-451.605983147555,3416.37158218431,573.348933714238,-1089.33438820278,464.165003780643,-148.819992623312,-230.427166495917,-153.993676940073,411.839271361613,891.175273674415
"sample_222",898.168191687368,-372.514946032159,-912.395724489712,1119.50054091161,1517.38242768561,1193.16927710867,186.779479143891,1470.14069035431,1836.47197931919,1408.93965101657
"sample_306",5057.09756286644,-365.982138863202,1717.8914180382,3927.26153270163,-1064.90683130937,1084.67131838394,-930.019182497573,-121.28855251201,1177.35373094748,152.774327672799
"sample_800",2491.72600368214,2238.91857772721,-1508.08511728594,579.583535562877,-1175.90560738994,870.94190680792,-527.431400936812,-777.529945328244,158.893044457101,434.972727186672
"sample_199",2626.03336313604,-596.386194607893,63.0628049676476,2679.36077537704,235.628488439689,-112.490335199854,-1079.12835474055,175.819629109417,-994.006618090169,634.78089806053
"sample_312",6980.18692962138,-3134.55811104825,901.969486198245,853.565000944726,-149.944628061018,-395.281005129571,-261.216251648918,-151.034507313739,-49.5783570699643,1261.09932387699
"sample_318",6083.3368506513,1381.09105837733,-1646.51371949391,-754.04220595867,387.798123708546,1295.84433126455,1731.64525815849,-431.263738723101,-866.890512727581,980.591815903162
"sample_922",421.779984639538,1138.44511752762,1434.54437644154,1340.67720321015,1999.35584177675,348.768783045717,-324.409786179167,-266.3275698904,857.362112704934,382.959559106593
"sample_281",2469.88760156712,1991.61146333545,157.09805079203,2192.45020333921,1281.21755805375,-269.842272808807,742.749212350354,297.727025375662,1545.21944106475,-180.415206015583
"sample_315",4835.02455708848,2789.89197503149,-875.9536449087,2369.83592524106,-701.892602281574,-1325.48060033565,985.956286835996,-986.389160011568,810.770207967294,-1006.90595847965
"sample_311",2889.38278966721,3611.68900543981,-3127.86169834441,2399.70031485414,144.094937071464,-1975.58753034023,858.915200502267,-276.735039243094,1294.39020038829,1018.80784333605
"sample_254",3778.47344804307,1163.30609462328,-1261.27843777311,2200.9571138484,-140.186047879821,1121.75678128594,112.318559904217,171.468601313031,-349.233713385321,2110.41012283268
"sample_212",2248.42654229504,-724.043868571125,258.575657340345,1357.1511679931,-548.850789331581,230.968702759381,607.830798280505,-945.279865461718,-737.580923315611,2062.39828784381
"sample_124",663.945351709364,2171.24723410975,-182.463108186535,598.769499209791,463.431473792056,1326.29610367205,506.67637687098,426.324497550401,-146.71163717284,744.759461907451
"sample_565",5482.30898539183,2252.44695036634,-1136.70941359621,-37.3548642916412,1175.88107280369,981.433888185588,722.319815696749,-93.2241075434545,1719.67468976905,-1069.29306620722
"sample_229",3522.17444630133,-2787.1076115903,453.456140751312,743.21989387163,2117.73729636393,3.43124534861056,-215.246647229055,364.996757878009,1255.51352350548,193.06552789447
"sample_106",-1529.37359523707,-608.153838729994,123.431107495066,2821.52112840588,-1626.53638891662,716.980174824638,-990.45403516459,2313.62639460244,1777.9628964686,2645.7824537282
"sample_144",1146.30490440139,-1950.98587482201,-2154.65940192958,2699.18345250475,-2871.28227839631,453.277351964239,-335.956303212419,-238.318371596798,750.545584387657,-971.523124053836
"sample_941",-1281.68249403988,-3400.26309135596,3213.49976656156,2112.12158067229,-2919.31133855451,1775.82118133865,768.737649566114,-210.677299634403,1543.20724342069,669.300457155418
"sample_633",-200.489607124132,629.82982791014,873.677120507066,2484.1233007813,-1474.04939323896,1030.91035418077,2189.06993278108,-1209.09706064091,2158.52755546365,-1048.31220068882
"sample_708",-2594.28742275052,-85.5045063330869,1858.43971505756,1863.42122307723,-5.85477193677116,552.502726743954,-808.151463179801,2038.71225781348,1648.01139549521,-248.053797433121
"sample_704",1670.8904313857,-2750.41175107044,684.412794297567,2583.58930901306,-2538.61924973652,972.1946495999,-669.109994856852,325.204244061227,876.833632722708,505.167838388299
"sample_836",831.216094552816,-452.107128306887,4.22152734687822,669.300629038228,-1320.21783936038,-114.420364469286,257.8839811307,-823.915038992043,1413.37387133769,848.796337660677
"sample_373",1736.22424599171,3426.03483872274,-638.842121562217,-485.878884388745,-2571.05043916198,761.865944177831,927.101184091321,290.947657364902,1187.16916280005,1630.68482086813
"sample_346",-459.398965815513,964.489013911405,-197.652763575739,1522.7042032884,-3705.96960209371,1156.89706431484,2.9686674055478,683.731095149867,-960.05690670684,360.975488409567
"sample_204",-1917.41165843992,1738.33771641307,648.483229903249,468.783180872431,513.241735992524,2821.58095798379,-617.949311073597,1420.59220972603,321.368116885213,200.262701184897
"sample_293",2468.22331072045,660.879514244383,-1259.84272291911,2305.22431431503,1377.98169921559,1849.29811152334,646.145235338144,611.783495855848,916.189940795202,2097.13492793366
"sample_333",1254.32607105796,3098.87492501114,-664.971082131118,3607.86681192609,-427.24411964715,524.049455402193,-315.014929352972,-1388.97670301466,-390.880665553664,889.503153309627
"sample_348",6222.34924713563,859.057729329405,894.779490832389,987.174667861349,-420.377521180885,1325.14590231899,1033.02381978923,-806.633004399437,1014.45957823781,-314.279540335261
"sample_353",734.973017986628,-309.606772167937,1687.17606844254,1059.21949682312,-765.098792049176,-118.977487457436,1044.24598760961,-89.5250034401582,1913.18910289451,-479.574721970743
"sample_138",-619.44876359331,-189.874570150273,-1488.1887412164,-673.046047221127,55.5091906570008,1774.73581224841,195.303970679987,-598.496605439512,1369.77946695038,538.900899533174
"sample_359",2054.28803426963,1061.75850613454,1572.33104938715,468.889656041501,-2727.91408820572,293.940437873932,390.173962568471,282.478096686055,621.587123110175,-507.898033511786
"sample_336",-1720.8383223935,1406.77436945601,1022.14776832633,698.347267840826,-1905.02196237241,-11.79055491979,1221.22953594121,234.479682317663,1714.99849749515,43.2276922958551
"sample_228",2703.70957128976,-992.913330328406,993.802118681065,-1184.76535507408,-1927.03903018999,658.534745020362,-4.20650889991668,1013.92231512191,561.172735471627,1037.62880400739
"sample_466",1237.41614690866,2215.4905671697,-977.527870632686,-344.42442127048,693.792786280309,2452.42841341649,-66.0918692252734,-1762.00265217353,-1142.48303419563,1458.26083409373
"sample_78",-1922.46038735796,-667.4861129205,-136.471651784003,1462.97696473639,-611.764257195564,320.576357626269,598.05368582422,-1609.75740207081,742.920246173519,1214.34815788904
"sample_335",2313.37615216616,-86.6673094436295,974.096325034886,938.020282405734,79.1971921563198,2457.34498753264,-1061.22133965569,1565.59021899611,-610.848085709008,-18.4896954445331
"sample_232",1283.76883001895,1753.14137120068,-1336.90665954505,239.851451762894,-2472.09766218273,1133.13900617722,-569.015733469347,455.107035370644,717.620601672437,2744.34600593321
"sample_323",1901.10925677372,1025.63388571374,-3.24790534658848,1395.14996766512,2427.65738790466,3224.76327134312,1033.09876763973,2323.71212935542,550.988639891092,2628.71087284966
"sample_334",-439.001659191901,-1351.72030822698,702.59855137005,714.931120848255,245.249239544998,550.51991534793,592.961570942836,559.474238446138,942.766914678455,966.488214608978
"sample_15",4672.84146955459,2364.05049563738,-665.562525099865,2042.94198225614,883.157178950963,1470.27994996672,-653.178112609674,686.08294500093,-74.3879210670223,-448.79799755634
"sample_363",297.823763122076,1101.74657541365,-333.102559212416,1188.30034814606,-113.057126290484,328.234030142139,-197.768133128245,-587.989212349675,-219.879820249878,504.099348373379
"sample_280",-2164.31001053778,1013.62358041922,-21.4143556152787,2384.07745895211,-2090.14011437584,897.881255904426,1027.43003353479,1808.86630382651,-205.092402362246,697.584093523074
"sample_285",-846.752508910947,33.0261910942386,-272.537157714351,-990.769837427009,793.66960910553,394.93248969129,-729.057652522646,388.783599314508,466.476100264459,1380.50588578194
"sample_276",-435.598999038971,-921.611848787774,1894.2838998835,2054.08154663323,1310.20889749227,876.295077739839,906.015172025172,1920.21975394171,485.635845135904,924.275553019184
"sample_55",-1076.86324228079,-112.847771556499,1172.51802047511,296.524947437211,-1023.94699495671,-344.46450978882,1008.8130242207,118.775103349638,815.04971463082,1631.37393299078
"sample_422",5672.012338941,-2215.94863509539,595.046967724646,2273.80706380581,3575.19358644261,918.22399143536,-373.950179688386,-124.473275351641,137.316391920117,2484.08875437185
"sample_858",3373.60512067632,1837.95933940685,-2206.95527703095,-1432.76067009566,-2564.66587934261,322.037343190725,1354.94008220348,611.821302229417,-909.672195017544,2553.77430202413
"sample_278",1427.62468857055,-807.704174239595,-665.002388785099,367.205850576884,846.798419384293,421.281140513227,-508.969179804924,788.357472606818,750.681011256074,887.685373363566
"sample_721",-721.879013331554,-54.1150350175154,1175.16823816317,-1337.1206853764,3738.11680603366,278.663427396338,-172.627349851825,-1266.95515207469,422.55660387002,3225.03340971073
"sample_685",3152.00058468872,-1229.31906347775,1087.8285336639,285.659959836312,20.566524626651,2925.33140084163,1550.50733789492,20.1735945232058,1682.07031455241,633.469920364094
"sample_1001",4218.80380645798,1738.29887857949,2258.931699203,828.826144543768,894.8623557744,2424.1170929548,-1241.38159134365,-472.382775998067,2245.45044608894,-477.83357478605
"sample_560",-2868.62779080713,-1405.89957380536,154.683369812959,-469.637996998911,-1996.54752424764,896.498227956504,453.738098915626,71.6988179845639,1778.8452648408,2339.95293829346
"sample_643",-4543.83042758078,-1810.49379035124,-135.938514190828,555.317259715785,-3587.13723233565,2219.66496215606,38.4646640986501,1885.38368438953,1243.23335143948,524.434617308068
"sample_691",3014.2453925749,-862.161819343382,-510.298741069534,1415.69450993435,-2268.34203354095,1979.71755462999,1093.72302458969,326.713378936474,1291.49822679076,-332.92572070251
"sample_57",-3744.97755135123,358.246676061177,-1924.49849625022,2169.560817393,1797.02570103066,461.810522522172,684.96174100603,429.720166872804,90.9768036571094,427.313680034588
"sample_567",2081.91903640932,-3464.95748611192,-397.879282571419,1597.78324208743,-2250.43306709722,-293.658338922737,-536.774567156638,-941.579208218979,110.38010917205,1002.5310478707
"sample_295",2915.99531301227,-1462.72719546029,1158.60577421069,844.305870655045,536.451908940738,666.769268887314,1101.43343741341,-593.894827772554,645.015029353886,2093.20725677401
"sample_575",-231.795799497204,3200.88470358025,-52.5270313848329,-226.361986837343,-1306.0555181288,1006.55519516709,744.821099481059,-1241.91550117605,1079.11937455245,967.014736070646
"sample_683",-113.406151757195,-1252.78343141995,2875.90369726469,-2652.07148367563,2138.13898941525,634.491934718513,81.6173022275349,917.220489519834,-1436.03364149531,1544.35930075962
"sample_919",1998.10724025352,784.065458071953,-46.6742940215589,-259.323116872125,-1335.66033517847,-7.47068999917789,739.215071025575,568.362192330496,-494.836324285799,1289.8462499089
"sample_1013",-56.1060534610297,-969.6897722434,1935.00390516459,937.069050166861,-2285.41698777939,423.766571016283,467.980868607119,1536.86001558424,2305.71146198164,2142.05220794457
"sample_897",-3934.8665431577,-355.275127516296,-502.7693351883,1250.39013966548,250.962159141046,641.63015602077,152.113676230049,599.306016214069,182.034026211387,-375.543709813261
"sample_1032",1074.65690764665,-304.375817434534,235.217937705484,2044.59312595511,-1702.06216523423,1112.31578493372,1831.37407233671,1296.82470477694,-830.265470842427,644.732978927178
"sample_847",3668.43819310625,1931.11112767292,884.444852296268,309.440122846289,-2597.35254707779,2425.45010225427,84.976571729149,1082.25356864207,275.375243856094,2953.22390100856
"sample_944",2218.96214248787,49.5513088446264,2274.53824241103,176.866489880969,399.768816599986,595.523001561959,-536.122437443101,1186.7358564666,1224.10745353194,1381.20806421899
"sample_352",1105.72888600412,616.448727895212,-1216.83937248591,388.102004584583,-2996.50666874856,-1612.19707119651,216.117803288046,-1030.29478454025,-8.92332028241316,506.953013666878
"sample_948",2522.48147804506,-157.641818585913,244.773488356289,840.266787358309,-4864.64080096169,188.69936097695,-191.150492924332,307.587017621122,634.208984519307,2218.48786571925
"sample_750",-2274.35519619775,-434.127606277251,621.459968729405,1152.16401825137,-688.320268028799,809.612301402301,1505.75018917238,533.423766730342,1657.83146471927,697.568322742763
"sample_634",-491.217812548796,-1021.65627230839,1244.25799297618,1211.11086470472,-2908.52221793623,1459.23123750941,145.544833130354,-24.907426062539,2110.93467807275,-870.263580653931
"sample_4",1308.48534133506,1032.87419925943,-913.460417583779,-1853.18196997923,-909.407481754388,635.49323333719,1103.78268922668,1847.73323764158,-971.430279161708,3023.02366380035
"sample_185",1627.13379910294,2298.90788625053,-669.138113812965,-1139.02598635997,469.739774427327,908.106767996402,1635.7079718108,631.05533950273,-440.659379831504,2135.03314082909
"sample_8",2105.52254362927,3090.79200275499,457.797154015279,-760.226519774625,566.397074451817,25.0399082136633,2162.1740396483,-500.903190148896,42.4383859180128,681.006129390995
"sample_189",531.16750027403,-1214.19951076778,1387.09654720218,-404.220112185901,1160.72795756307,311.022572639148,848.620521358413,336.79703690386,-310.350044872214,1344.85036263537
